Year,Elite,Comments
01/01/2017,1,1
01/01/2017,1,41
01/01/2017,1,1
01/01/2017,1,9
01/01/2017,1,45
12/31/2017,0,9
01/01/2017,1,17
01/01/2017,1,2
12/31/2017,0,3
01/01/2017,1,3
12/31/2017,0,1
01/01/2017,1,8
01/01/2017,1,16
01/01/2017,1,1
01/01/2017,1,6
01/01/2017,1,23
01/01/2017,1,7
01/01/2017,1,1
01/01/2017,1,10
01/01/2017,1,18
12/31/2017,0,5
01/01/2017,1,20
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,14
01/01/2017,1,2
01/01/2017,1,6
12/31/2017,0,2
01/01/2017,1,7
01/01/2017,1,24
01/01/2017,1,6
12/31/2017,0,1
01/01/2017,1,37
01/01/2017,1,51
01/01/2017,1,10
01/01/2017,1,17
01/01/2017,1,1
12/31/2017,0,1
12/31/2017,0,4
12/31/2017,0,1
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,41
01/01/2017,1,1
01/01/2017,1,5
01/01/2017,1,7
01/01/2017,1,1
01/01/2017,1,2
12/31/2017,0,5
01/01/2017,1,3
01/01/2017,1,5
01/01/2017,1,1
01/01/2017,1,7
01/01/2017,1,1
01/01/2017,1,15
01/01/2017,1,7
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,7
12/31/2017,0,9
12/31/2017,0,2
01/01/2017,1,5
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,2
12/31/2017,0,3
01/01/2017,1,1
12/31/2017,0,1
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,7
01/01/2017,1,3
01/01/2017,1,15
01/01/2017,1,2
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,6
01/01/2017,1,1
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,8
12/31/2017,0,3
01/01/2017,1,2
01/01/2017,1,1
12/31/2017,0,3
01/01/2017,1,3
01/01/2017,1,2
01/01/2017,1,12
01/01/2017,1,23
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,13
12/31/2017,0,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,9
01/01/2017,1,1
01/01/2017,1,8
01/01/2017,1,3
01/01/2017,1,19
12/31/2017,0,7
12/31/2017,0,3
01/01/2017,1,4
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,39
01/01/2017,1,6
01/01/2017,1,6
01/01/2017,1,5
01/01/2017,1,2
01/01/2017,1,14
01/01/2017,1,4
01/01/2017,1,3
01/01/2017,1,17
12/31/2017,0,1
01/01/2017,1,2
01/01/2017,1,3
01/01/2017,1,11
01/01/2017,1,3
01/01/2017,1,26
01/01/2017,1,3
01/01/2017,1,3
01/01/2017,1,2
01/01/2017,1,11
01/01/2017,1,2
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,5
12/31/2017,0,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,4
01/01/2017,1,4
01/01/2017,1,7
01/01/2017,1,32
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,2
12/31/2017,0,3
12/31/2017,0,1
01/01/2017,1,7
01/01/2017,1,16
01/01/2017,1,26
12/31/2017,0,3
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,12
01/01/2017,1,34
01/01/2017,1,9
01/01/2017,1,5
01/01/2017,1,66
12/31/2017,0,2
01/01/2017,1,2
01/01/2017,1,12
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,8
01/01/2017,1,16
12/31/2017,0,22
01/01/2017,1,1
01/01/2017,1,60
01/01/2017,1,10
01/01/2017,1,18
01/01/2017,1,3
12/31/2017,0,1
12/31/2017,0,1
01/01/2017,1,2
01/01/2017,1,11
01/01/2017,1,14
01/01/2017,1,5
01/01/2017,1,113
01/01/2017,1,9
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,25
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,5
01/01/2017,1,5
01/01/2017,1,7
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,16
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,18
01/01/2017,1,13
01/01/2017,1,42
01/01/2017,1,22
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,12
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,44
01/01/2017,1,20
12/31/2017,0,1
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,1
12/31/2017,0,4
01/01/2017,1,1
01/01/2017,1,65
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,6
01/01/2017,1,24
01/01/2017,1,1
01/01/2017,1,5
01/01/2017,1,1
01/01/2017,1,5
01/01/2017,1,4
01/01/2017,1,27
12/31/2017,0,3
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,41
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,23
01/01/2017,1,7
01/01/2017,1,4
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,3
12/31/2017,0,1
12/31/2017,0,2
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,66
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,26
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,9
01/01/2017,1,7
01/01/2017,1,8
01/01/2017,1,57
01/01/2017,1,37
01/01/2017,1,99
01/01/2017,1,37
01/01/2017,1,1
01/01/2017,1,13
01/01/2017,1,3
01/01/2017,1,2
01/01/2017,1,42
12/31/2017,0,2
01/01/2017,1,3
01/01/2017,1,8
12/31/2017,0,2
01/01/2017,1,2
01/01/2017,1,1
12/31/2017,0,9
01/01/2017,1,12
01/01/2017,1,3
01/01/2017,1,2
01/01/2017,1,5
01/01/2017,1,7
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,9
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,15
01/01/2017,1,5
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,6
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,8
01/01/2017,1,15
01/01/2017,1,13
01/01/2017,1,26
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,5
01/01/2017,1,3
12/31/2017,0,1
01/01/2017,1,41
01/01/2017,1,8
01/01/2017,1,4
01/01/2017,1,3
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,1
12/31/2017,0,14
01/01/2017,1,65
01/01/2017,1,3
12/31/2017,0,1
12/31/2017,0,4
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,41
01/01/2017,1,5
01/01/2017,1,5
12/31/2017,0,1
01/01/2017,1,15
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,14
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,2
01/01/2017,1,7
01/01/2017,1,70
01/01/2017,1,6
01/01/2017,1,3
01/01/2017,1,16
12/31/2017,0,1
01/01/2017,1,3
01/01/2017,1,3
01/01/2017,1,25
01/01/2017,1,1
01/01/2017,1,20
12/31/2017,0,1
01/01/2017,1,38
01/01/2017,1,2
01/01/2017,1,7
01/01/2017,1,1
01/01/2017,1,68
01/01/2017,1,15
01/01/2017,1,5
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,3
12/31/2017,0,1
01/01/2017,1,109
01/01/2017,1,8
12/31/2017,0,1
12/31/2017,0,19
01/01/2017,1,1
01/01/2017,1,7
01/01/2017,1,33
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,1
12/31/2017,0,15
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,3
12/31/2017,0,1
01/01/2017,1,16
01/01/2017,1,1
01/01/2017,1,42
01/01/2017,1,7
01/01/2017,1,25
12/31/2017,0,8
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,55
01/01/2017,1,1
01/01/2017,1,12
01/01/2017,1,3
01/01/2017,1,1
12/31/2017,0,1
12/31/2017,0,1
01/01/2017,1,10
01/01/2017,1,9
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,15
01/01/2017,1,10
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,14
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,19
01/01/2017,1,18
01/01/2017,1,1
12/31/2017,0,4
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,4
01/01/2017,1,16
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,16
01/01/2017,1,4
01/01/2017,1,9
01/01/2017,1,1
01/01/2017,1,9
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,17
01/01/2017,1,8
01/01/2017,1,1
01/01/2017,1,24
01/01/2017,1,2
01/01/2017,1,1
12/31/2017,0,7
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,32
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,33
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,8
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,6
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,2
01/01/2017,1,26
01/01/2017,1,8
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,25
01/01/2017,1,2
01/01/2017,1,7
01/01/2017,1,14
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,33
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,18
01/01/2017,1,6
01/01/2017,1,4
01/01/2017,1,4
01/01/2017,1,24
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,3
12/31/2017,0,1
01/01/2017,1,6
01/01/2017,1,120
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,6
01/01/2017,1,17
01/01/2017,1,4
01/01/2017,1,40
01/01/2017,1,8
01/01/2017,1,19
01/01/2017,1,3
12/31/2017,0,3
01/01/2017,1,32
01/01/2017,1,22
01/01/2017,1,13
01/01/2017,1,1
01/01/2017,1,5
01/01/2017,1,25
01/01/2017,1,1
12/31/2017,0,2
01/01/2017,1,16
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,9
01/01/2017,1,37
01/01/2017,1,1
01/01/2017,1,13
01/01/2017,1,2
01/01/2017,1,3
01/01/2017,1,3
01/01/2017,1,8
12/31/2017,0,1
12/31/2017,0,4
01/01/2017,1,6
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,6
12/31/2017,0,7
01/01/2017,1,11
01/01/2017,1,5
01/01/2017,1,2
12/31/2017,0,11
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,6
01/01/2017,1,1
01/01/2017,1,63
01/01/2017,1,5
01/01/2017,1,5
01/01/2017,1,5
01/01/2017,1,9
01/01/2017,1,27
01/01/2017,1,54
01/01/2017,1,2
01/01/2017,1,18
01/01/2017,1,5
01/01/2017,1,58
01/01/2017,1,3
12/31/2017,0,2
01/01/2017,1,9
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,3
01/01/2017,1,4
01/01/2017,1,8
01/01/2017,1,1
12/31/2017,0,3
12/31/2017,0,1
01/01/2017,1,20
01/01/2017,1,86
01/01/2017,1,2
12/31/2017,0,5
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,10
01/01/2017,1,2
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,5
12/31/2017,0,2
01/01/2017,1,5
01/01/2017,1,111
01/01/2017,1,3
01/01/2017,1,21
01/01/2017,1,1
01/01/2017,1,20
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,5
12/31/2017,0,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,10
01/01/2017,1,155
01/01/2017,1,7
01/01/2017,1,140
01/01/2017,1,4
01/01/2017,1,7
01/01/2017,1,58
01/01/2017,1,2
01/01/2017,1,5
01/01/2017,1,44
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,9
01/01/2017,1,1
01/01/2017,1,11
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,60
01/01/2017,1,21
01/01/2017,1,12
01/01/2017,1,5
01/01/2017,1,13
01/01/2017,1,17
12/31/2017,0,4
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,15
12/31/2017,0,1
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,69
01/01/2017,1,20
01/01/2017,1,2
01/01/2017,1,3
12/31/2017,0,1
01/01/2017,1,15
01/01/2017,1,33
01/01/2017,1,26
01/01/2017,1,39
01/01/2017,1,2
01/01/2017,1,24
01/01/2017,1,1
01/01/2017,1,6
01/01/2017,1,17
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,23
12/31/2017,0,1
01/01/2017,1,2
01/01/2017,1,3
01/01/2017,1,3
01/01/2017,1,14
01/01/2017,1,1
01/01/2017,1,27
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,5
12/31/2017,0,5
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,3
01/01/2017,1,18
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,7
01/01/2017,1,5
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,3
01/01/2017,1,46
01/01/2017,1,14
01/01/2017,1,5
01/01/2017,1,3
01/01/2017,1,6
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,7
01/01/2017,1,7
01/01/2017,1,1
01/01/2017,1,6
01/01/2017,1,22
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,10
01/01/2017,1,5
01/01/2017,1,15
12/31/2017,0,2
12/31/2017,0,10
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,20
01/01/2017,1,2
01/01/2017,1,3
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,26
01/01/2017,1,18
01/01/2017,1,36
01/01/2017,1,30
12/31/2017,0,4
01/01/2017,1,23
01/01/2017,1,3
01/01/2017,1,37
01/01/2017,1,5
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,12
01/01/2017,1,1
01/01/2017,1,4
12/31/2017,0,1
01/01/2017,1,18
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,2
01/01/2017,1,5
01/01/2017,1,1
01/01/2017,1,7
12/31/2017,0,58
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,25
01/01/2017,1,1
01/01/2017,1,11
01/01/2017,1,15
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,10
01/01/2017,1,17
01/01/2017,1,8
01/01/2017,1,14
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,74
12/31/2017,0,2
01/01/2017,1,5
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,2
01/01/2017,1,3
01/01/2017,1,57
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,1
12/31/2017,0,3
01/01/2017,1,6
01/01/2017,1,2
01/01/2017,1,15
12/31/2017,0,1
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,6
01/01/2017,1,1
01/01/2017,1,16
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,11
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,12
01/01/2017,1,88
01/01/2017,1,22
01/01/2017,1,1
01/01/2017,1,100
01/01/2017,1,71
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,3
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,19
01/01/2017,1,10
01/01/2017,1,19
01/01/2017,1,4
12/31/2017,0,4
01/01/2017,1,6
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,10
01/01/2017,1,1
01/01/2017,1,41
01/01/2017,1,8
01/01/2017,1,23
01/01/2017,1,11
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,5
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,22
01/01/2017,1,2
01/01/2017,1,17
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,27
01/01/2017,1,7
01/01/2017,1,1
01/01/2017,1,8
01/01/2017,1,13
01/01/2017,1,1
01/01/2017,1,15
01/01/2017,1,10
01/01/2017,1,14
01/01/2017,1,33
01/01/2017,1,41
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,28
12/31/2017,0,1
01/01/2017,1,7
01/01/2017,1,12
01/01/2017,1,4
01/01/2017,1,12
01/01/2017,1,1
01/01/2017,1,42
01/01/2017,1,9
12/31/2017,0,8
01/01/2017,1,5
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,19
12/31/2017,0,24
01/01/2017,1,3
01/01/2017,1,4
01/01/2017,1,10
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,7
01/01/2017,1,2
01/01/2017,1,8
01/01/2017,1,1
01/01/2017,1,12
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,18
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,44
12/31/2017,0,2
01/01/2017,1,8
01/01/2017,1,13
01/01/2017,1,5
01/01/2017,1,16
01/01/2017,1,2
01/01/2017,1,8
01/01/2017,1,1
12/31/2017,0,2
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,2
01/01/2017,1,4
12/31/2017,0,2
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,11
01/01/2017,1,20
01/01/2017,1,7
01/01/2017,1,7
12/31/2017,0,3
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,34
01/01/2017,1,7
01/01/2017,1,11
01/01/2017,1,15
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
12/31/2017,0,3
01/01/2017,1,10
01/01/2017,1,21
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,7
01/01/2017,1,1
01/01/2017,1,39
12/31/2017,0,4
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,9
12/31/2017,0,1
12/31/2017,0,4
12/31/2017,0,1
01/01/2017,1,27
01/01/2017,1,4
01/01/2017,1,12
01/01/2017,1,49
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,11
01/01/2017,1,1
01/01/2017,1,12
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,9
01/01/2017,1,16
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,9
01/01/2017,1,2
01/01/2017,1,11
01/01/2017,1,8
01/01/2017,1,1
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,26
01/01/2017,1,2
01/01/2017,1,7
01/01/2017,1,27
01/01/2017,1,1
01/01/2017,1,39
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,7
01/01/2017,1,2
12/31/2017,0,10
01/01/2017,1,137
01/01/2017,1,2
01/01/2017,1,9
01/01/2017,1,2
01/01/2017,1,32
01/01/2017,1,1
01/01/2017,1,54
01/01/2017,1,3
01/01/2017,1,2
01/01/2017,1,3
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,3
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,2
01/01/2017,1,41
01/01/2017,1,3
01/01/2017,1,5
01/01/2017,1,4
01/01/2017,1,5
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,13
01/01/2017,1,6
01/01/2017,1,34
01/01/2017,1,5
01/01/2017,1,16
01/01/2017,1,3
01/01/2017,1,3
01/01/2017,1,44
01/01/2017,1,10
12/31/2017,0,16
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,20
12/31/2017,0,1
01/01/2017,1,2
12/31/2017,0,3
01/01/2017,1,2
01/01/2017,1,41
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,13
12/31/2017,0,6
01/01/2017,1,5
01/01/2017,1,6
01/01/2017,1,3
01/01/2017,1,21
01/01/2017,1,4
01/01/2017,1,1
12/31/2017,0,8
01/01/2017,1,2
01/01/2017,1,13
01/01/2017,1,1
01/01/2017,1,1
12/31/2017,0,2
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,4
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,6
01/01/2017,1,23
01/01/2017,1,9
01/01/2017,1,1
01/01/2017,1,22
01/01/2017,1,2
01/01/2017,1,9
01/01/2017,1,2
12/31/2017,0,2
01/01/2017,1,37
01/01/2017,1,1
01/01/2017,1,26
01/01/2017,1,3
01/01/2017,1,23
01/01/2017,1,9
01/01/2017,1,24
01/01/2017,1,1
01/01/2017,1,101
01/01/2017,1,68
01/01/2017,1,31
01/01/2017,1,1
01/01/2017,1,34
01/01/2017,1,2
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,7
01/01/2017,1,3
01/01/2017,1,20
01/01/2017,1,5
01/01/2017,1,3
01/01/2017,1,13
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,23
12/31/2017,0,1
01/01/2017,1,17
12/31/2017,0,4
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,34
01/01/2017,1,6
12/31/2017,0,2
01/01/2017,1,7
12/31/2017,0,4
12/31/2017,0,1
01/01/2017,1,7
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,16
01/01/2017,1,3
01/01/2017,1,4
01/01/2017,1,14
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,7
01/01/2017,1,4
01/01/2017,1,20
01/01/2017,1,7
01/01/2017,1,3
01/01/2017,1,8
12/31/2017,0,5
01/01/2017,1,1
01/01/2017,1,14
01/01/2017,1,2
01/01/2017,1,6
01/01/2017,1,36
01/01/2017,1,1
12/31/2017,0,3
01/01/2017,1,5
01/01/2017,1,2
01/01/2017,1,6
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,35
01/01/2017,1,1
01/01/2017,1,9
01/01/2017,1,13
01/01/2017,1,11
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,14
01/01/2017,1,5
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,3
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,6
01/01/2017,1,1
01/01/2017,1,2
12/31/2017,0,5
01/01/2017,1,5
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,4
01/01/2017,1,3
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,6
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,26
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,6
01/01/2017,1,6
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,15
12/31/2017,0,1
01/01/2017,1,32
01/01/2017,1,7
01/01/2017,1,18
12/31/2017,0,3
01/01/2017,1,22
01/01/2017,1,2
01/01/2017,1,3
12/31/2017,0,3
01/01/2017,1,1
01/01/2017,1,11
01/01/2017,1,9
01/01/2017,1,7
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,3
01/01/2017,1,14
12/31/2017,0,2
01/01/2017,1,3
01/01/2017,1,15
01/01/2017,1,28
01/01/2017,1,1
01/01/2017,1,18
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,31
01/01/2017,1,10
01/01/2017,1,1
01/01/2017,1,23
01/01/2017,1,19
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,9
12/31/2017,0,1
01/01/2017,1,8
01/01/2017,1,4
01/01/2017,1,1
01/01/2017,1,3
12/31/2017,0,13
01/01/2017,1,26
12/31/2017,0,2
01/01/2017,1,2
01/01/2017,1,13
01/01/2017,1,2
12/31/2017,0,3
01/01/2017,1,18
12/31/2017,0,7
01/01/2017,1,5
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,42
01/01/2017,1,25
01/01/2017,1,14
01/01/2017,1,1
01/01/2017,1,46
01/01/2017,1,3
01/01/2017,1,11
01/01/2017,1,21
01/01/2017,1,9
01/01/2017,1,10
01/01/2017,1,1
01/01/2017,1,3
12/31/2017,0,1
01/01/2017,1,3
01/01/2017,1,5
01/01/2017,1,1
01/01/2017,1,4
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,24
01/01/2017,1,4
01/01/2017,1,12
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,29
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,1
01/01/2017,1,3
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,54
01/01/2017,1,2
01/01/2017,1,1
12/31/2017,0,3
01/01/2017,1,6
01/01/2017,1,18
12/31/2017,0,1
01/01/2017,1,16
01/01/2017,1,5
01/01/2017,1,7
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,2
01/01/2017,1,11
01/01/2017,1,2
01/01/2017,1,4
01/01/2017,1,9
01/01/2017,1,4
12/31/2017,0,3
01/01/2017,1,1
01/01/2017,1,6
01/01/2017,1,1
01/01/2017,1,1
01/01/2017,1,41
01/01/2017,1,2
01/01/2017,1,2
12/31/2017,0,1
01/01/2017,1,3
01/01/2017,1,1
01/01/2017,1,63
01/01/2017,1,1
01/01/2017,1,2
01/01/2017,1,5
12/31/2017,0,1
01/01/2017,1,1
01/01/2017,1,7
12/31/2017,0,1
01/01/2017,1,11
01/01/2017,1,20
12/31/2017,0,1
12/31/2017,0,16
01/01/2017,1,10
01/01/2017,1,12
01/01/2017,1,17
01/01/2017,1,1
01/01/2017,1,6
01/01/2017,1,2
01/01/2017,1,3
